alpha3,region,subRegion,country,year,cgdpo,ctfp,rtfpna,rgdpna,rgdpo,pop,rgdpnaPerCapita,rgdpoPerCapita,growth_rgdpnaPerCapita,growth_rgdpoPerCapita,growth_rtfpna,numComplete,numObs,noIncomplete,isLAC,growth_rgdpnaPerCapita_demeaned,growth_rgdpoPerCapita_demeaned,growth_rtfpna_demeaned
SWE,Europe,Northern Europe,Sweden,2015,421187.9375,0.812193274497986,1.02981579303741,433345.875,411178.125,9.76356506347656,44383.9798457487,42113.5233213256,0.0132977679843715,0.00823311351622702,0.00716408167365734,12,12,1,0,-0.0073518779342789,-0.015313474253279,-0.00229621550677363
THA,Asia,South-eastern Asia,Thailand,1960,29053.109375,0.331529021263123,0.679853618144989,31797.607421875,29392.615234375,27.3599796295166,1162.19411901795,1074.29229233291,,,,12,12,1,0,,,
THA,Asia,South-eastern Asia,Thailand,1965,42861.2578125,0.33590230345726,0.703813552856445,45078.3203125,42725.8828125,31.8839454650879,1413.82503498068,1340.04378031833,0.039976195916994,0.0451997700386631,0.00695124327642449,12,12,1,0,-0.00791870002931042,-0.00402450420128609,-0.00184247461200609
THA,Asia,South-eastern Asia,Thailand,1970,83567.6328125,0.469623446464539,0.942745566368103,88470.0390625,81958.90625,36.8849143981934,2398.54261575386,2222.01698410379,0.111502270836755,0.10643441901268,0.0601989618545806,12,12,1,0,0.0636073748904509,0.0572101447727313,0.0514052439661501
THA,Asia,South-eastern Asia,Thailand,1975,108490.453125,0.455194622278214,0.890960454940796,116162.171875,107235.5625,42.3349533081055,2743.88331149428,2533.02659198796,0.0272677162327906,0.0265461415960253,-0.0112356808289785,12,12,1,0,-0.0206271797135138,-0.0226781326439238,-0.0200293987174091
THA,Asia,South-eastern Asia,Thailand,1980,157620.453125,0.488471657037735,0.848036468029022,170169.046875,157532.921875,47.3853225708008,3591.17628925585,3324.50879994796,0.0552958186011796,0.0558872544180535,-0.00982668034405443,12,12,1,0,0.00740092265487521,0.0066629801781044,-0.018620398232485
THA,Asia,South-eastern Asia,Thailand,1985,199890.046875,0.52426415681839,0.82043582201004,221853.34375,198384.0625,52.0414695739746,4263.01074059113,3812.03805588169,0.0348941699703074,0.0277463619948595,-0.00659574203021829,12,12,1,0,-0.013000725975997,-0.0214779122450897,-0.0153894599186489
THA,Asia,South-eastern Asia,Thailand,1990,300734.25,0.490251451730728,0.917092382907867,362227.03125,299013.40625,56.582820892334,6401.71390428284,5284.5263197281,0.0847158019091039,0.0675046305009177,0.0225244335232988,12,12,1,0,0.0368209059627995,0.0182803562609686,0.0137307156348682
THA,Asia,South-eastern Asia,Thailand,1995,473619.46875,0.391736000776291,0.932890653610229,544548.75,477704.375,59.4917907714844,9153.34272070716,8029.75282480442,0.0741296191610481,0.0872745494103355,0.00342179770391482,12,12,1,0,0.0262347232147437,0.0380502751703864,-0.00537192018451576
THA,Asia,South-eastern Asia,Thailand,2000,438231.96875,0.308331429958344,0.855435907840729,564484.0625,437553.25,62.9580192565918,8966.03910296777,6949.92083878477,-0.00412648860460807,-0.0284715202123617,-0.0171859715803592,12,12,1,0,-0.0520213845509125,-0.0776957944523108,-0.0259796894687898
THA,Asia,South-eastern Asia,Thailand,2005,623159.375,0.401402711868286,0.98975795507431,735752.125,622934.125,65.4254684448242,11245.6531453113,9521.27878954881,0.0463495964027483,0.0649840040756584,0.0295994572291547,12,12,1,0,-0.00154529954355612,0.0157597298357093,0.0208057393407241
THA,Asia,South-eastern Asia,Thailand,2010,844733.125,0.416778147220612,1.02338469028473,884416.75,839857.6875,67.2088088989258,13159.2385654395,12496.2441867263,0.0319275689917686,0.0558855445176194,0.00670443742689453,12,12,1,0,-0.0159673269545358,0.00666127027767027,-0.00208928046153605
THA,Asia,South-eastern Asia,Thailand,2015,1018839.875,0.45487967133522,1.08721685409546,1021765.875,1006624.875,68.657600402832,14882.0504795541,14661.5213624401,0.0249115859912608,0.0324758612869893,0.0121746405420788,12,12,1,0,-0.0229833099550436,-0.0167484129529598,0.00338092265364826
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1960,7468.7841796875,1.56044769287109,0.862452030181885,7069.0205078125,7870.767578125,0.833216786384583,8484.01115211054,9446.24221059817,,,,12,12,1,1,,,
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1965,9561.22265625,1.624507188797,0.958877801895142,9405.3564453125,10697.0419921875,0.930396497249603,10108.9766278315,11497.2939212579,0.0356695135629912,0.0400813557192512,0.0214230712361871,12,12,1,1,0.0109001468285272,0.0100313950205615,0.0237852587491795
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1970,12024.4140625,1.87291777133942,1.10021817684174,11440.576171875,13614.4404296875,0.945993006229401,12093.7217257827,14391.6924755637,0.036502981742333,0.0459315109965055,0.0278816433456917,12,12,1,1,0.011733615007869,0.0158815502978158,0.030243830858684
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1975,14594.859375,1.64736437797546,0.895632207393646,13089.8564453125,15349.2646484375,1.01148998737335,12941.162649869,15174.9051795329,0.0136374900879535,0.0106547538501838,-0.0403117503078371,12,12,1,1,-0.0111318766465105,-0.0193952068485059,-0.0379495627948448
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1980,21366.849609375,1.59482800960541,0.832064270973206,19123.298828125,21973.591796875,1.08530795574188,17620.1590773864,20246.4117954932,0.0636709684039425,0.0593620621807849,-0.0146161633677285,12,12,1,1,0.0389016016694785,0.0293121014820952,-0.0122539758547362
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1985,18683.197265625,1.13670432567596,0.609733819961548,16825.99609375,18336.591796875,1.17092800140381,14369.7956437779,15659.8798345343,-0.0399625971215295,-0.0500777245848649,-0.0602838684869091,12,12,1,1,-0.0647319638559935,-0.0801276852835546,-0.0579216809739168
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1990,13066.8232421875,0.870994091033936,0.631029188632965,15022.4453125,12765.5283203125,1.22189998626709,12294.3329907005,10447.2775708192,-0.0307163747884806,-0.0777621514258504,0.00688954808931963,12,12,1,1,-0.0554857415229445,-0.10781211212454,0.00925173560231194
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,1995,11447.01953125,0.728281915187836,0.66033285856247,16096.9404296875,11165.5283203125,1.25500094890594,12826.2376564098,8896.82858809479,0.00850687275297224,-0.0316186474318756,0.00911971748028173,12,12,1,1,-0.0162624939814918,-0.0616686081305653,0.011481904993274
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,2000,17601.68359375,0.845016717910767,0.822596549987793,23166.8046875,15963.13671875,1.26798403263092,18270.580773349,12589.3830741925,0.0733234402465988,0.0718989489393764,0.044924218433811,12,12,1,1,0.0485540735121348,0.0418489882406867,0.0472864059468033
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,2005,28647.76953125,0.877554893493652,1.00317192077637,34177.25,27535.57421875,1.29693400859833,26352.3431210948,21231.2839637148,0.0760027388737639,0.110182461345424,0.0404894876357806,12,12,1,1,0.0512333721392999,0.080132500646734,0.042851675148773
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,2010,36390.6796875,0.751737594604492,1.04681873321533,41396.23046875,36536.34375,1.32809996604919,31169.5139876366,27510.2361900419,0.0341467198870122,0.0531824463938173,0.00855415675472515,12,12,1,1,0.00937735315254824,0.0231324856951276,0.0109163442677175
TTO,Americas,Latin America and the Caribbean,Trinidad and Tobago,2015,61181.94140625,0.889413833618164,0.728047728538513,42750.984375,59908.30078125,1.36009204387665,31432.4200097132,44047.2400753808,0.00168128043154669,0.0987145517028347,-0.0700541234562376,12,12,1,1,-0.0230880863029173,0.068664591004145,-0.0676919359432453
TUR,Asia,Western Asia,Turkey,1960,128182.4765625,0.737656593322754,0.996906459331512,145001.09375,129117.546875,27.5210399627686,5268.73599057894,4691.59403313519,,,,12,12,1,0,,,
TUR,Asia,Western Asia,Turkey,1965,160489.484375,0.699044704437256,1.01837003231049,182957.46875,162437.5,31.1625347137451,5871.07147831917,5212.58946013632,0.0218853807704318,0.0212842144472569,0.00426942355821325,12,12,1,0,-0.00600490883635034,-0.0103099831882015,0.00409221685070721
TUR,Asia,Western Asia,Turkey,1970,228829.875,0.806122481822968,1.08768773078918,251850.84375,230788.78125,34.8762664794922,7221.26733083922,6617.35915413158,0.0422675364987994,0.048881044770001,0.0132572591278746,12,12,1,0,0.0143772468920173,0.0172868471345426,0.0130800524203685
TUR,Asia,Western Asia,Turkey,1975,334711.59375,0.922805070877075,1.04415011405945,333772.28125,333241.09375,39.2772102355957,8497.86120877579,8484.33714490226,0.0330925796583204,0.0509611020124565,-0.0081368806177099,12,12,1,0,0.00520229005153823,0.0193669043769981,-0.00831408732521593
TUR,Asia,Western Asia,Turkey,1980,336799.09375,0.780345916748047,0.945274531841278,375161.90625,337901.6875,43.9759216308594,8531.07546896155,7683.78864998893,0.000780489421130071,-0.0196266466863019,-0.0196999983841282,12,12,1,0,-0.0271098001856521,-0.0512208443217603,-0.0198772050916342
TUR,Asia,Western Asia,Turkey,1985,439505.40625,0.866421580314636,1.01524674892426,475693.40625,439338.5625,49.1338844299316,9681.57538873956,8941.66149485957,0.0256246484529139,0.0307861220522581,0.0143847933707315,12,12,1,0,-0.00226564115386822,-0.000808075583200334,0.0142075866632255
TUR,Asia,Western Asia,Turkey,1990,558372,1.02398765087128,1.06419146060944,623406.0625,560461.6875,53.9216995239258,11561.3207299482,10393.9915182257,0.0361253123396521,0.030558919978487,0.00946120358536606,12,12,1,0,0.00823502273286998,-0.00103527765697136,0.00928399687786003
TUR,Asia,Western Asia,Turkey,1995,617019.8125,1.08180129528046,0.996345698833466,730138.4375,622003.125,58.4863815307617,12483.9051141499,10635.0078209719,0.0154735175021661,0.00459518231609191,-0.013088848821366,12,12,1,0,-0.012416772104616,-0.0269990153193665,-0.013266055528872
TUR,Asia,Western Asia,Turkey,2000,744618.125,0.978796780109406,0.966985285282135,892288.625,753073,63.240119934082,14109.5340415241,11908.1526218635,0.024784251046875,0.0228720595338978,-0.00596434347821195,12,12,1,0,-0.00310603855990714,-0.00872213810156058,-0.00614155018571799
TUR,Asia,Western Asia,Turkey,2005,877956.625,1.09731292724609,1.04080808162689,1127255.25,878055.875,67.9034042358398,16600.8650477207,12930.9551543302,0.0330553935454092,0.0166167071975067,0.0148226647582539,12,12,1,0,0.00516510393862708,-0.0149774904379517,0.0146454580507479
TUR,Asia,Western Asia,Turkey,2010,1300396.875,1.04811692237854,0.964853227138519,1322128.125,1296870.625,72.3269119262695,18279.8918105032,17930.6787813924,0.0194562209737303,0.067562290947077,-0.0150410754950141,12,12,1,0,-0.00843406863305178,0.0359680933116186,-0.0152182822025201
TUR,Asia,Western Asia,Turkey,2015,1991585.875,1.10468077659607,1.00250232219696,1863334.125,1996596.25,78.2714691162109,23806.0451150275,25508.6083415097,0.0542478554651751,0.0730451774213112,0.00768507617855718,12,12,1,0,0.026357565858393,0.0414509797858528,0.00750786947105115
TWN,Asia,Eastern Asia,Taiwan,1960,24354.404296875,0.509832322597504,0.280507445335388,22085.033203125,25356.228515625,10.6677045822144,2070.27041599428,2376.91513860442,,,,12,12,1,0,,,
TWN,Asia,Eastern Asia,Taiwan,1965,39420.6640625,0.649981677532196,0.357949197292328,34454.00390625,39881.09765625,12.5118627548218,2753.70698843162,3187.46284528103,0.0587127179036542,0.0604404635532998,0.0499663965022512,12,12,1,0,0.00242770135589798,0.00661927594193652,0.0265262275817864
TWN,Asia,Eastern Asia,Taiwan,1970,65873.2421875,0.729305267333984,0.398049354553223,54176.18359375,64793.453125,14.5829439163208,3715.03750577533,4443.09828638133,0.0617177918964049,0.0686811715007645,0.0214640966031847,12,12,1,0,0.00543277534864872,0.0148599838894012,-0.00197607231728006
TWN,Asia,Eastern Asia,Taiwan,1975,102890.453125,0.798987746238709,0.438427895307541,82779.734375,100696.71875,16.0751285552979,5149.55349129811,6264.13147512986,0.0674837539924698,0.0711122562811803,0.0195117863533976,12,12,1,0,0.0111987374447136,0.0172910686698171,-0.00392838256706721
TWN,Asia,Eastern Asia,Taiwan,1980,171455.359375,0.91753214597702,0.516469419002533,137005.40625,170902.1875,17.7045383453369,7738.43426909152,9653.01575033798,0.0848675146516389,0.0903361971200436,0.0333067979113526,12,12,1,0,0.0285824981038827,0.0365150095086803,0.00986662899088783
TWN,Asia,Eastern Asia,Taiwan,1985,232737.09375,0.914985418319702,0.557250738143921,192235.703125,231991.53125,19.1915092468262,10016.7058594827,12088.2379945374,0.0529660398199714,0.0460200217909024,0.0153159487782548,12,12,1,0,-0.00331897672778481,-0.00780116582046091,-0.00812422014220996
TWN,Asia,Eastern Asia,Taiwan,1990,389636.9375,1.1008814573288,0.673665761947632,299832.59375,401006.96875,20.2789459228516,14785.4131516831,19774.5469747577,0.0809900804735864,0.103439961866217,0.0386728139652399,12,12,1,0,0.0247050639258302,0.0496187742548539,0.0152326450447751
TWN,Asia,Eastern Asia,Taiwan,1995,521953.1875,1.05961644649506,0.750642478466034,430196,537373.3125,21.2676525115967,20227.714354719,25267.1662849007,0.0646887607144568,0.0502434922203132,0.0218749011858077,12,12,1,0,0.00840374416670064,-0.00357769539105006,-0.00156526773465707
TWN,Asia,Eastern Asia,Taiwan,2000,714141.0625,1.09288835525513,0.833399653434753,573629.5,706293.8125,22.1845302581787,25857.1848636967,31837.2218965336,0.0503326977558862,0.0473111451322275,0.0211370538316549,12,12,1,0,-0.00595231879186997,-0.00651004247913582,-0.0023031150888099
TWN,Asia,Eastern Asia,Taiwan,2005,820011.3125,1.00677788257599,0.884758591651917,699038.375,813699.375,22.7297534942627,30754.3315494577,35798.8649197357,0.0352971305680512,0.0237332721946391,0.0120321158303167,12,12,1,0,-0.020987885979705,-0.0300879154167242,-0.0114080530901481
TWN,Asia,Eastern Asia,Taiwan,2010,874373.3125,0.835477411746979,0.988244712352753,862475.3125,860586.25,23.1409473419189,37270.5274229486,37188.8945290101,0.0391825592938697,0.0076478960560693,0.0223696348515625,12,12,1,0,-0.0171024572538865,-0.046173291555294,-0.00107053406890226
TWN,Asia,Eastern Asia,Taiwan,2015,996498.5,0.800545334815979,0.99911504983902,979276.125,977948.5,23.4629135131836,41737.1919497446,41680.6079709794,0.0228961349553287,0.0230671860093392,0.00219031231208988,12,12,1,0,-0.0333888815924275,-0.0307540016020241,-0.0212498566083749
URY,Americas,Latin America and the Caribbean,Uruguay,1960,16966.09375,1.04871773719788,0.922331690788269,18596.228515625,16954.31640625,2.51854920387268,7383.70665422389,6731.77890675313,,,,12,12,1,1,,,
URY,Americas,Latin America and the Caribbean,Uruguay,1965,17951.94140625,0.944195747375488,0.84271901845932,18859.8984375,17699.447265625,2.67991757392883,7037.49198146078,6604.47449496632,-0.00955880442012835,-0.00381113124390931,-0.017892262035376,12,12,1,1,-0.0271902755521078,-0.0236523204704632,-0.0197696518274459
URY,Americas,Latin America and the Caribbean,Uruguay,1970,21232.189453125,0.998194575309753,0.890504360198975,21388.248046875,20712.41015625,2.8098030090332,7612.00980215131,7371.4812353969,0.0158188912455621,0.0222174711572605,0.0110919461121481,12,12,1,1,-0.00181257988641733,0.00237628193070654,0.0092145563200782
URY,Americas,Latin America and the Caribbean,Uruguay,1975,22144.818359375,0.988850295543671,0.901321589946747,23102.98046875,21917.35546875,2.83017206192017,8163.10102823766,7744.17773521511,0.0140775459284173,0.00991334148528056,0.0024177421235998,12,12,1,1,-0.00355392520356221,-0.00992784774127337,0.000540352331529856
URY,Americas,Latin America and the Caribbean,Uruguay,1980,27231.708984375,0.892263770103455,0.905037343502045,28792.28515625,27169.98046875,2.91577792167664,9874.64955482405,9318.26126631985,0.0388032604351782,0.0377002330018812,0.000823155983511459,12,12,1,1,0.0211717893031988,0.0178590437753273,-0.00105423380855848
URY,Americas,Latin America and the Caribbean,Uruguay,1985,21766.451171875,0.597834169864655,0.688794374465942,25119.697265625,21624.37890625,3.01190805435181,8340.12752458707,7179.62783591805,-0.033214340303218,-0.0508094409816937,-0.0531425111618148,12,12,1,1,-0.0508458114351975,-0.0706506302082476,-0.0550199009538847
URY,Americas,Latin America and the Caribbean,Uruguay,1990,27273.26171875,0.645238041877747,0.756545722484589,30164.296875,27128.626953125,3.10998892784119,9699.16535874573,8723.06223030719,0.0306526742372422,0.0397128406209724,0.0189411878244596,12,12,1,1,0.0130212031052627,0.0198716513944184,0.0170637980323897
URY,Americas,Latin America and the Caribbean,Uruguay,1995,36078.90625,0.727549552917481,0.821840882301331,36838.96875,36008.44140625,3.22480392456055,11423.6305870969,11166.0870702881,0.0332703263239227,0.0506217996507696,0.016694589152253,12,12,1,1,0.0156388551919432,0.0307806104242157,0.014817199360183
URY,Americas,Latin America and the Caribbean,Uruguay,2000,35497.14453125,0.673311293125153,0.884174287319183,41015.140625,35452.23046875,3.32124495506287,12349.327189034,10674.3799233197,0.0157055588685693,-0.00896651369937995,0.01472889639175,12,12,1,1,-0.00192591226341018,-0.0288077029259339,0.0128515065996801
URY,Americas,Latin America and the Caribbean,Uruguay,2005,33765.875,0.619662642478943,0.889006018638611,41391.15234375,33728.5859375,3.32561206817627,12446.1757701188,10142.0686616634,0.00156358626773545,-0.010178739048908,0.00109055518484968,12,12,1,1,-0.016067884864244,-0.0300199282754619,-0.000786834607220258
URY,Americas,Latin America and the Caribbean,Uruguay,2010,53436.9140625,0.71603524684906,1.00140655040741,55290.58984375,53259.7578125,3.37441492080689,16385.2374830446,15783.4051420578,0.0565337191453823,0.0924833620703365,0.0240971212619523,12,12,1,1,0.0389022480134028,0.0726421728437826,0.0222197314698824
URY,Americas,Latin America and the Caribbean,Uruguay,2015,65872.6484375,0.723561882972717,1.01045608520508,65275.26953125,65696.4453125,3.43155193328857,19022.0841182766,19144.8203581581,0.030293764723111,0.0393698584794835,0.00180086687543612,12,12,1,1,0.0126622935911315,0.0195286692529296,-7.65229166338173e-05
USA,Americas,Northern America,United States,1960,3225579.75,1,0.717178821563721,3198295,3224785.25,184.66780090332,17319.1806278909,17462.6287540419,,,,12,12,1,0,,,
USA,Americas,Northern America,United States,1965,4125609.25,1,0.775131225585938,4091311.5,4138692,198.601348876953,20600.6229219261,20839.1938091226,0.0353104609643229,0.0359868873145532,0.0156628213021124,12,12,1,0,0.0146133668011518,0.0153684949824367,0.00919741159980089
USA,Americas,Northern America,United States,1970,4899723,1,0.783782064914703,4858091.5,4880381,209.588150024414,23179.2279259782,23285.5769728942,0.0238674174260061,0.0224479721957698,0.00222219841625648,12,12,1,0,0.003170323262835,0.00182957986365325,-0.00424321128605501
USA,Americas,Northern America,United States,1975,5588120.5,1,0.784839749336243,5538621,5560893.5,219.205291748047,25266.8215982945,25368.4272658511,0.0173967116050726,0.0172818781524065,0.000269746912705982,12,12,1,0,-0.00330038255809845,-0.00333651417971007,-0.00619566278960551
USA,Americas,Northern America,United States,1980,6688375.5,1,0.782484829425812,6631990,6698716,229.763046264648,28864.4762846723,29154.8885206031,0.0269814842165703,0.0282141312638875,-0.000600823644894222,12,12,1,0,0.00628439005339926,0.00759573893177098,-0.00706623334720572
USA,Americas,Northern America,United States,1985,7842609.5,1,0.823569536209106,7801454.5,7826375,240.824127197266,32394.8210289147,32498.3011091293,0.0233457271708677,0.0219504862212987,0.0102872437751138,12,12,1,0,0.00264863300769663,0.00133209388918218,0.00382183407280231
USA,Americas,Northern America,United States,1990,9210592,1,0.857947945594788,9189259,9147255,252.52995300293,36388.788303039,36222.4555591387,0.0235248749780792,0.0219354060233854,0.00821262858090788,12,12,1,0,0.00282778081490814,0.00131701369126888,0.00174721887859638
USA,Americas,Northern America,United States,1995,10441520,1,0.884961128234863,10430285,10417763,265.658843994141,39261.9528233363,39214.817181956,0.0153151358458228,0.0160017623762927,0.00621931874084347,12,12,1,0,-0.00538195831734828,-0.00461662995582382,-0.000246090961468023
USA,Americas,Northern America,United States,2000,12896732,1,0.931121468544006,12883895,12931518,281.982788085938,45690.3596402256,45859.2458347457,0.0307908051970101,0.0317995704604592,0.0102210858031611,12,12,1,0,0.010093711033839,0.0111811781283427,0.00375567610084956
USA,Americas,Northern America,United States,2005,14639825,1,0.98967057466507,14631893,14600502,295.129486083984,49577.8757797052,49471.5122969623,0.0164655583318654,0.0152795897877087,0.0122711593693898,12,12,1,0,-0.0042315358313057,-0.0053388025444078,0.00580574966707833
USA,Americas,Northern America,United States,2010,15305395,1,1.00082647800446,15305223,15277942,308.641387939453,49589.0168916764,49500.6262834624,4.49398465800499e-05,0.000117672309314143,0.00224437098868169,12,12,1,0,-0.020652154316591,-0.0205007200228024,-0.00422103871362981
USA,Americas,Northern America,United States,2015,17060334,1,1.0215619802475,17059526,17126858,319.929168701172,53322.821639731,53533.2807243883,0.0146249202126847,0.0157869595482059,0.00410975648114809,12,12,1,0,-0.00607217395048637,-0.00483143278391066,-0.00235565322116341
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1960,50573.984375,0.881796002388001,1.64105534553528,97140.015625,54939.06640625,8.1392993927002,11934.6900683026,6749.85201496859,,,,12,12,1,1,,,
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1965,67617.21875,0.933707058429718,2.03521585464478,140608.859375,75985.1796875,9.76711082458496,14396.1568472297,7779.69873099386,0.038214487589713,0.0288065144801757,0.0439926708939,12,12,1,1,0.0324677489481861,0.0252591656584514,0.0547825211715907
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1970,95594.8828125,1.0769909620285,2.22391581535339,187925.953125,105616.7578125,11.587760925293,16217.6242965807,9114.50956689717,0.0241135990273207,0.032176828205112,0.0178917003081895,12,12,1,1,0.0183668603857937,0.0286294793833877,0.0286815505858802
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1975,143016.375,1.02795684337616,1.72096991539001,239080.96875,143070.5625,13.3609867095947,17893.9605245107,10708.0835876634,0.0198677243988454,0.032751155363602,-0.0499838526629579,12,12,1,1,0.0141209857573185,0.0292038065418776,-0.0391940023852673
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1980,166985.265625,0.75593113899231,1.2271865606308,281540.03125,162005.75,15.3439159393311,18348.6427039351,10558.3053661504,0.00503108353730686,-0.00281326393797909,-0.0653963723026371,12,12,1,1,-0.000715655104220094,-0.00636061275970342,-0.0546065220249464
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1985,154353,0.659835815429688,1.07101511955261,263628.6875,147946.84375,17.5080585479736,15057.5625948265,8450.21413108784,-0.0387637363345504,-0.0435666764761717,-0.0268562398687372,12,12,1,1,-0.0445104749760774,-0.0471140252978961,-0.0160663895910465
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1990,151531.859375,0.568251371383667,1.10465896129608,299604.8125,148593.28125,19.8619556427002,15084.3561374135,7481.3016363075,0.000355628503611483,-0.0240627600062833,0.00620512178254362,12,12,1,1,-0.00539111013791547,-0.0276101088280076,0.0169949720602343
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),1995,160468.640625,0.508331120014191,1.11040389537811,354917.59375,161667.390625,22.1886672973633,15995.4443858003,7286.03428310502,0.0117982095279163,-0.00527551304192286,0.0010379710851125,12,12,1,1,0.00605147088638937,-0.00882286186364719,0.0118278213628031
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2000,194774.6875,0.504857897758484,0.995198667049408,368428.8125,188122.859375,24.4883403778076,15045.0707077678,7682.14000918923,-0.0121759747541539,0.010643998860022,-0.0216691199884547,12,12,1,1,-0.0179227133956808,0.00709665003829766,-0.010879269710764
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2005,288750.90625,0.589564621448517,0.976669788360596,417928.6875,280985.875,26.7841606140137,15603.5760658236,10490.7478359798,0.00731657894837334,0.0643019209649274,-0.00375169932295749,12,12,1,1,0.00156984030684639,0.060754572143203,0.00703815095473316
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2010,471239.0625,0.600104689598084,0.978621959686279,501327.40625,474832.9375,29.0280323028565,17270.4577774866,16357.7376704681,0.0205068903549801,0.0929073789953843,0.000399441533902145,12,12,1,1,0.0147601517134532,0.0893600301736599,0.0111892918115928
VEN,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),2015,232451.765625,0.267785280942917,0.88208132982254,503858.3125,230347.25,31.1551342010498,16172.5611338571,7393.55666111168,-0.0130503657425665,-0.146848746367899,-0.0205579745125006,12,12,1,1,-0.0187971043840934,-0.150396095189623,-0.00976812423480998
ZAF,Africa,Sub-Saharan Africa,South Africa,1960,100821.3828125,0.712540805339813,0.916861057281494,126024.2890625,103449.5078125,17.492883682251,7204.31755859496,5913.80527599713,,,,12,12,1,0,,,
ZAF,Africa,Sub-Saharan Africa,South Africa,1965,135701.140625,0.785094857215881,1.06725537776947,170802.15625,138780.890625,19.9853343963623,8546.37469969425,6944.13652894698,0.0347556737260994,0.0326430967339852,0.0308440415716664,12,12,1,0,0.0251973991609017,0.0197073016312765,0.0302846763349423
ZAF,Africa,Sub-Saharan Africa,South Africa,1970,179812.015625,0.865924119949341,1.17527198791504,219734.65625,182581.546875,22.8394508361816,9620.83798888467,7994.1303398486,0.0239675510867483,0.0285622828513548,0.0194689585688255,12,12,1,0,0.0144092765215506,0.015626487748646,0.0189095933321014
ZAF,Africa,Sub-Saharan Africa,South Africa,1975,222944.453125,0.879264056682587,1.14532196521759,262845.59375,226741.84375,26.2124042510986,10027.5270910711,8650.17346665164,0.00831490849830141,0.0158994339911167,-0.00514945786477716,12,12,1,0,-0.0012433660668963,0.00296363888840793,-0.00570882310150127
ZAF,Africa,Sub-Saharan Africa,South Africa,1980,261843.15625,0.873697340488434,1.13628852367401,306092.28125,266494.875,29.7604713439941,10285.1960142685,8954.6590818287,0.00508720829649567,0.00694290900168548,-0.00158245053277917,12,12,1,0,-0.00447106626870203,-0.00599288610102329,-0.00214181576950327
ZAF,Africa,Sub-Saharan Africa,South Africa,1985,283703.46875,0.80660206079483,1.04981863498688,327396.625,288431.375,33.7301483154297,9706.34999699169,8551.1445814799,-0.0115182058553885,-0.0091793742299533,-0.015705334450048,12,12,1,0,-0.0210764804205862,-0.0221151693326621,-0.0162646996867721
ZAF,Africa,Sub-Saharan Africa,South Africa,1990,311349,0.771678388118744,1.03791356086731,355585.65625,315330.625,37.5605239868164,9467.00467689985,8395.2669326626,-0.00498110276189234,-0.00367265056450383,-0.00227838335238395,12,12,1,0,-0.01453937732709,-0.0166084456672126,-0.00283774858910805
